second,minute,angry,disgust,fear,happy,sad,surprised,neutral
3726,63,0,0,0,0,0,0,0
3727,63,0,0,0,0,0,0,0
3728,63,0,0,0,0,0,0,0
3729,63,0,0,0,0,0,0,0
3730,63,0,0,0,0,0,0,0
3731,63,0,0,0,0,0,0,0
3732,63,0,0,0,0,0,0,0
3733,63,0,0,0,0,0,0,0
3734,63,0,0,0,0,0,0,0
3735,63,0,0,0,0,0,0,0
3736,63,0,0,0,0,0,0,0
3737,63,0,0,0,0,0,0,0
3738,63,0,0,0,0,0,0,0
3739,63,0,0,0,0,0,0,0
3740,63,0,0,0,0,0,0,0
3741,63,0,0,0,0,0,0,0
3742,63,0,0,0,0,0,0,0
3743,63,0,0,0,0,0,0,0
3744,63,0,0,0,0,0,0,0
3745,63,0,0,0,0,0,0,0
3746,63,0,0,0,0,0,0,0
3747,63,0,0,0,0,0,0,0
3748,63,0,0,0,0,0,0,0
3749,63,0,0,0,0,0,0,0
3750,63,0,0,0,0,0,0,0
3751,63,0,0,0,0,0,0,0
3752,63,0,0,0,0,0,0,0
3753,63,0,0,0,0,0,0,0
3754,63,0,0,0,0,0,0,0
3755,63,0,0,0,0,0,0,0
3756,63,0,0,0,0,0,0,0
3757,63,0,0,0,0,0,0,0
3758,63,0,0,0,0,0,0,0
3759,63,0,0,0,0,0,1,0
3760,63,0,0,0,0,0,0,0
3761,63,0,0,0,0,0,0,0
3762,63,0,0,0,0,0,0,0
3763,63,0,0,0,0,0,0,0
3764,63,0,0,0,0,0,0,0
3765,63,0,0,0,0,0,0,0
3766,63,0,0,0,0,0,0,0
3767,63,0,0,0,0,0,0,0
3768,63,0,0,0,0,0,0,0
3769,63,0,0,0,0,0,0,0
3770,63,0,0,0,0,0,0,0
3771,63,0,0,0,0,0,0,0
3772,63,0,0,0,0,0,0,0
3773,63,0,0,0,0,0,0,0
3774,63,0,0,0,0,0,0,0
3775,63,0,0,0,0,0,0,0
3776,63,0,0,0,0,0,0,0
3777,63,0,0,0,0,0,0,0
3778,63,0,0,0,0,0,0,0
3779,63,0,0,0,0,0,0,0
3780,63,0,0,0,0,0,0,0
3781,64,0,0,0,0,0,0,0
3782,64,0,0,0,0,0,0,0
3783,64,0,0,0,0,0,0,0
3784,64,0,0,0,0,0,0,0
3785,64,0,0,0,0,0,0,0
3786,64,0,0,0,0,0,0,0
3787,64,0,0,0,0,0,0,0
3788,64,0,0,0,0,0,0,0
3789,64,0,0,0,0,0,0,0
3790,64,0,0,0,0,0,0,0
3791,64,0,0,0,0,0,0,0
3792,64,0,0,0,0,0,0,0
3793,64,0,0,0,0,0,0,0
3794,64,0,0,0,0,0,0,0
3795,64,0,0,0,0,0,0,0
3796,64,0,0,0,0,0,0,0
3797,64,0,0,0,0,0,0,0
3798,64,0,0,0,0,0,0,0
3799,64,0,0,0,0,0,0,0
3800,64,0,0,0,0,0,0,0
3801,64,0,0,0,0,0,0,0
3802,64,0,0,0,0,0,0,0
3803,64,0,0,0,0,0,0,0
3804,64,0,0,0,0,0,0,0
3805,64,0,0,0,0,0,0,0
3806,64,0,0,0,0,0,0,0
3807,64,0,0,0,0,0,0,0
3808,64,0,0,0,0,0,0,0
3809,64,0,0,0,0,0,0,0
3810,64,0,0,0,0,0,0,0
3811,64,0,0,0,0,0,0,0
3812,64,0,0,0,0,0,0,0
3813,64,0,0,0,0,0,0,0
3814,64,0,0,0,0,0,0,0
3815,64,0,0,0,0,0,0,0
3816,64,0,0,0,0,0,0,0
3817,64,0,0,0,0,0,0,0
3818,64,0,0,0,0,0,0,0
3819,64,0,0,0,0,0,0,0
3820,64,0,0,0,0,0,0,0
3821,64,0,0,0,0,0,0,0
3822,64,0,0,0,0,0,0,0
3823,64,0,0,0,0,0,0,0
3824,64,0,0,0,0,0,0,0
3825,64,0,0,0,0,0,0,0
3826,64,1,0,0,0,0,0,0
3827,64,0,0,0,0,0,0,0
3828,64,0,0,0,0,0,0,0
3829,64,0,0,0,0,0,0,0
3830,64,0,0,0,0,0,0,0
3831,64,0,0,0,0,0,0,0
3832,64,1,0,0,0,0,0,0
3833,64,0,0,0,0,0,0,0
3834,64,1,0,0,0,0,0,0
3835,64,2,0,0,0,0,0,0
3836,64,0,0,0,0,0,0,0
3837,64,0,0,0,0,0,0,0
3838,64,0,0,0,0,0,0,0
3839,64,0,0,0,0,0,0,0
3840,64,0,0,0,0,0,0,0
3841,65,0,0,0,0,0,0,0
3842,65,0,0,0,0,0,0,0
3843,65,0,0,0,0,0,0,0
3844,65,0,0,0,0,0,0,0
3845,65,0,0,0,0,0,0,0
3846,65,0,0,0,0,0,0,0
3847,65,0,0,0,0,0,0,0
3848,65,0,0,0,0,0,0,0
3849,65,0,0,0,0,0,0,0
3850,65,0,0,0,0,0,0,0
3851,65,0,0,0,0,0,0,0
3852,65,0,0,0,0,0,0,0
3853,65,0,0,0,0,0,0,0
3854,65,0,0,0,0,0,0,0
3855,65,0,0,0,0,0,0,0
3856,65,0,0,0,0,0,0,0
3857,65,0,0,0,0,0,0,0
3858,65,0,0,0,0,0,0,0
3859,65,0,0,0,0,0,0,0
3860,65,0,0,0,0,0,0,0
3861,65,0,0,0,0,0,0,0
3862,65,0,0,0,0,0,0,0
3863,65,0,0,0,0,0,0,0
3864,65,0,0,0,0,0,0,0
3865,65,0,0,0,0,0,0,0
3866,65,0,0,0,0,0,0,0
3867,65,0,0,0,0,0,0,0
3868,65,0,0,0,0,0,0,0
3869,65,0,0,0,0,0,0,0
3870,65,0,0,0,0,0,0,0
3871,65,0,0,0,0,0,0,0
3872,65,0,0,0,0,0,0,0
3873,65,0,0,0,0,0,0,0
3874,65,0,0,0,0,0,0,0
3875,65,0,0,0,0,0,0,0
3876,65,0,0,0,0,0,0,0
3877,65,0,0,0,0,0,0,0
3878,65,0,0,0,0,0,0,0
3879,65,0,0,0,0,0,0,0
3880,65,0,0,0,0,0,0,0
3881,65,0,0,0,0,0,0,0
3882,65,0,0,0,0,0,0,0
3883,65,0,0,0,0,0,0,0
3884,65,0,0,0,0,0,0,0
3885,65,0,0,0,0,0,0,0
3886,65,0,0,0,0,0,0,0
3887,65,0,0,0,0,0,0,0
3888,65,0,0,0,0,0,0,0
3889,65,0,0,0,0,0,0,0
3890,65,0,0,0,0,0,0,0
3891,65,0,0,0,0,0,0,0
3892,65,0,0,0,0,0,0,0
3893,65,0,0,0,0,0,0,0
3894,65,0,0,0,0,0,0,0
3895,65,0,0,0,0,0,0,0
3896,65,0,0,0,0,0,0,0
3897,65,0,0,0,0,0,0,0
3898,65,0,0,0,0,0,0,0
3899,65,0,0,0,0,0,0,0
3900,65,0,0,0,0,0,0,0
3901,66,0,0,0,0,0,0,0
3902,66,0,0,0,0,0,0,0
3903,66,0,0,0,0,0,0,0
3904,66,0,0,0,0,0,0,0
3905,66,0,0,0,0,0,0,0
3906,66,0,0,0,0,0,0,0
3907,66,0,0,0,0,0,0,0
3908,66,0,0,0,1,0,0,0
3909,66,0,0,0,0,0,0,0
3910,66,0,0,0,0,0,0,0
3911,66,0,0,0,1,0,0,0
3912,66,0,0,0,1,0,0,0
3913,66,0,0,0,0,0,0,0
3914,66,0,0,0,0,0,1,0
3915,66,0,0,0,0,0,0,0
3916,66,0,0,0,0,0,0,0
3917,66,0,0,0,0,0,0,0
3918,66,0,0,0,0,0,0,0
3919,66,0,0,0,0,1,0,0
3920,66,0,0,0,0,1,0,0
3921,66,0,0,0,0,1,0,0
3922,66,0,0,0,0,0,0,1
3923,66,0,0,0,0,0,0,1
3924,66,0,0,0,0,0,0,1
3925,66,0,0,0,0,0,0,0
3926,66,0,0,0,0,0,0,1
3927,66,0,0,0,0,0,0,0
3928,66,0,0,0,0,0,0,0
3929,66,0,0,0,0,0,0,0
3930,66,0,0,0,0,0,0,0
3931,66,0,0,0,0,0,0,0
3932,66,0,0,0,0,0,0,0
3933,66,0,0,0,0,0,0,0
3934,66,0,0,0,0,0,0,0
3935,66,0,0,0,0,0,0,0
3936,66,0,0,0,0,1,0,0
3937,66,0,0,0,0,0,0,0
3938,66,0,0,0,0,0,0,0
3939,66,0,0,0,0,0,0,1
3940,66,0,0,0,0,0,0,0
3941,66,1,0,0,0,0,0,0
3942,66,0,0,0,0,0,0,1
3943,66,0,0,0,0,0,0,0
3944,66,0,0,0,0,0,0,2
3945,66,0,0,0,0,0,0,1
3946,66,0,0,0,0,0,0,0
3947,66,0,0,0,0,0,0,0
3948,66,0,0,0,0,0,0,0
3949,66,0,0,0,0,0,0,0
3950,66,0,0,0,0,0,0,3
3951,66,0,0,0,0,0,0,1
3952,66,0,0,0,0,1,0,1
3953,66,0,0,0,1,0,0,0
3954,66,0,0,0,1,0,0,0
3955,66,0,0,0,0,0,0,0
3956,66,0,0,0,0,0,0,0
3957,66,0,0,0,0,0,0,0
3958,66,1,0,0,1,0,0,0
3959,66,0,0,0,0,0,0,0
3960,66,0,0,0,0,0,0,0
3961,67,0,0,0,0,0,1,0
3962,67,0,0,0,0,0,0,0
3963,67,0,0,0,0,1,0,0
3964,67,0,0,0,0,0,0,0
3965,67,0,0,0,0,0,0,0
3966,67,0,0,0,0,0,0,0
3967,67,0,0,0,0,0,0,0
3968,67,0,0,0,0,0,0,0
3969,67,0,0,0,0,0,0,0
3970,67,0,0,0,0,0,0,0
3971,67,0,0,0,0,0,1,0
3972,67,0,0,0,0,0,0,0
3973,67,0,0,0,0,0,0,0
3974,67,0,0,0,0,0,0,0
3975,67,0,0,0,0,0,0,0
3976,67,0,0,0,0,0,0,0
3977,67,0,0,0,0,0,0,0
3978,67,0,0,0,0,0,0,0
3979,67,0,0,0,0,0,0,0
3980,67,0,0,0,0,0,0,0
3981,67,0,0,0,0,0,0,0
3982,67,0,0,0,0,0,0,0
3983,67,0,0,0,0,0,0,0
3984,67,0,0,0,0,0,0,0
3985,67,0,0,0,0,0,0,0
3986,67,0,0,0,0,0,0,0
3987,67,0,0,0,0,0,0,0
3988,67,0,0,0,0,0,0,0
3989,67,0,0,0,0,0,0,0
3990,67,0,0,0,0,0,0,0
3991,67,0,0,0,0,0,0,0
3992,67,0,0,0,0,0,0,0
3993,67,0,0,0,0,0,0,0
3994,67,0,0,0,0,0,0,0
3995,67,0,0,0,0,0,0,0
3996,67,0,0,0,0,0,0,0
3997,67,0,0,0,0,0,0,0
3998,67,0,0,0,0,0,0,0
3999,67,0,0,0,0,0,0,0
4000,67,0,0,0,0,0,0,0
4001,67,0,0,0,0,0,0,0
4002,67,0,0,0,0,0,0,0
4003,67,0,0,0,0,0,0,0
4004,67,0,0,0,0,0,0,0
4005,67,0,0,0,0,0,0,0
4006,67,0,0,0,0,0,0,0
4007,67,0,0,0,0,0,0,0
4008,67,0,0,0,0,0,0,0
4009,67,0,0,0,0,0,0,0
4010,67,0,0,0,0,0,0,0
4011,67,0,0,0,0,0,0,0
4012,67,0,0,0,0,0,0,0
4013,67,0,0,0,0,0,0,0
4014,67,0,0,0,0,0,0,0
4015,67,0,0,0,0,0,0,0
4016,67,1,0,0,0,0,0,1
4017,67,1,0,0,0,0,0,1
4018,67,1,0,0,0,0,0,1
4019,67,1,0,0,0,0,0,0
4020,67,1,0,0,1,0,0,0
4021,68,0,0,0,0,0,0,0
4022,68,0,0,0,0,0,0,0
4023,68,0,0,0,0,0,0,0
4024,68,0,0,0,0,0,0,0
4025,68,0,0,0,0,0,1,0
4026,68,0,0,0,0,0,0,0
4027,68,0,0,0,0,0,0,0
4028,68,0,0,0,0,0,0,0
4029,68,0,0,0,0,0,0,0
4030,68,0,0,0,0,0,0,0
4031,68,0,0,0,0,0,0,0
4032,68,0,0,0,0,0,0,0
4033,68,1,0,0,0,0,0,0
4034,68,0,0,0,0,0,0,0
4035,68,0,0,0,0,0,0,0
4036,68,0,0,0,0,0,0,0
4037,68,0,0,0,0,0,0,0
4038,68,0,0,0,0,1,0,0
4039,68,1,0,0,0,0,0,0
4040,68,0,0,0,0,0,0,0
4041,68,0,0,0,0,1,0,0
4042,68,0,0,0,0,1,0,0
4043,68,0,0,0,0,0,0,1
4044,68,0,0,0,0,0,1,0
4045,68,0,0,0,1,0,0,0
4046,68,0,0,0,0,0,0,1
4047,68,0,0,0,0,0,0,1
4048,68,0,0,0,0,0,0,0
4049,68,0,0,0,0,1,0,0
4050,68,1,0,0,0,0,0,0
4051,68,0,0,0,0,0,0,0
4052,68,0,0,0,0,0,0,0
4053,68,0,0,0,0,0,0,0
4054,68,0,0,0,0,0,0,0
4055,68,0,0,0,0,0,0,0
4056,68,0,0,0,0,1,0,0
4057,68,0,0,0,0,1,0,0
4058,68,0,0,0,0,0,0,0
4059,68,0,0,0,0,0,0,0
4060,68,0,0,0,0,0,0,0
4061,68,0,0,0,0,0,0,0
4062,68,0,0,0,0,0,0,0
4063,68,0,0,0,0,0,0,0
4064,68,0,0,0,0,0,0,0
4065,68,0,0,0,0,0,0,0
4066,68,0,0,0,0,0,0,0
4067,68,0,0,0,0,0,0,0
4068,68,0,0,0,0,0,0,0
4069,68,0,0,0,0,0,0,0
4070,68,0,0,0,0,0,0,0
4071,68,0,0,0,0,0,0,0
4072,68,0,0,0,0,0,0,0
4073,68,0,0,0,0,0,0,0
4074,68,0,0,0,0,0,0,0
4075,68,0,0,0,0,0,0,0
4076,68,0,0,0,0,0,0,0
4077,68,0,0,0,0,0,0,0
4078,68,0,0,0,0,0,0,0
4079,68,0,0,0,0,0,0,0
4080,68,0,0,0,0,0,0,0
4081,69,1,0,0,0,0,0,0
4082,69,0,0,0,0,0,0,0
4083,69,0,0,0,0,0,0,0
4084,69,0,0,0,0,0,0,0
4085,69,0,0,0,0,0,0,0
4086,69,0,0,0,0,0,0,0
4087,69,0,0,0,0,0,0,0
4088,69,0,0,0,0,0,0,0
4089,69,0,0,0,0,0,0,0
4090,69,0,0,0,0,0,0,0
4091,69,0,0,0,0,0,0,0
4092,69,0,0,0,0,0,0,0
4093,69,0,0,0,0,0,0,0
4094,69,0,0,0,0,0,0,0
4095,69,0,0,0,0,0,0,0
4096,69,0,0,0,0,0,0,0
4097,69,0,0,0,0,0,0,0
4098,69,0,0,0,0,0,0,0
4099,69,0,0,0,0,0,0,0
4100,69,0,0,0,0,0,0,0
4101,69,0,0,0,0,0,0,0
4102,69,0,0,0,0,0,0,0
4103,69,0,0,0,0,0,0,0
4104,69,0,0,0,0,0,0,0
4105,69,0,0,0,0,0,0,0
4106,69,0,0,0,0,0,0,0
4107,69,0,0,0,0,0,0,0
4108,69,0,0,0,0,0,0,0
4109,69,0,0,0,0,0,0,0
4110,69,0,0,0,0,0,0,0
4111,69,0,0,0,0,0,0,0
4112,69,0,0,0,0,0,0,0
4113,69,0,0,0,0,0,0,0
4114,69,0,0,0,0,0,0,0
4115,69,0,0,0,0,0,0,0
4116,69,0,0,0,0,0,0,0
4117,69,0,0,0,0,0,0,0
4118,69,0,0,0,0,0,0,0
4119,69,0,0,0,0,0,0,0
4120,69,0,0,0,0,0,0,0
4121,69,0,0,0,0,0,0,0
4122,69,0,0,0,0,0,0,0
4123,69,0,0,0,0,0,0,0
4124,69,0,0,0,0,0,0,0
4125,69,0,0,0,0,0,0,0
4126,69,0,0,0,0,0,0,0
4127,69,0,0,0,0,0,0,0
4128,69,0,0,0,0,0,0,0
4129,69,0,0,0,0,0,0,0
4130,69,0,0,0,0,0,0,0
4131,69,0,0,0,0,0,0,0
4132,69,0,0,0,0,0,0,0
4133,69,0,0,0,0,0,0,0
4134,69,0,0,0,0,0,0,0
4135,69,0,0,0,0,0,0,0
4136,69,0,0,0,0,0,0,0
4137,69,0,0,0,0,0,0,0
4138,69,0,0,0,0,0,0,0
4139,69,0,0,0,0,0,0,0
4140,69,0,0,0,0,0,0,0
4141,70,0,0,0,0,0,0,0
4142,70,0,0,0,0,0,0,0
4143,70,0,0,0,0,0,0,0
4144,70,0,0,0,0,0,0,0
4145,70,1,0,0,0,0,0,0
4146,70,0,0,0,0,0,0,0
4147,70,0,0,0,0,0,0,0
4148,70,0,0,0,0,0,0,0
4149,70,0,0,0,0,0,0,0
4150,70,0,0,0,0,0,0,0
4151,70,0,0,0,0,0,0,0
4152,70,1,0,0,0,0,0,0
4153,70,1,0,0,0,0,0,0
4154,70,0,0,0,0,0,0,0
4155,70,0,0,0,0,0,0,0
4156,70,0,0,0,0,0,0,0
4157,70,0,0,0,0,0,0,0
4158,70,0,0,0,0,0,0,0
4159,70,0,0,0,0,0,1,0
4160,70,0,0,0,0,0,0,0
4161,70,0,0,0,0,0,1,0
4162,70,0,0,0,0,0,0,0
4163,70,0,0,0,0,0,0,0
4164,70,0,0,0,0,0,0,0
4165,70,0,0,0,0,0,0,0
4166,70,0,0,0,0,0,0,0
4167,70,0,0,0,0,0,0,0
4168,70,0,0,0,0,0,0,0
4169,70,0,0,0,0,0,0,0
4170,70,0,0,0,0,0,0,0
4171,70,0,0,0,0,0,0,0
4172,70,0,0,0,0,0,0,0
4173,70,0,0,0,0,0,0,0
4174,70,0,0,0,0,0,0,0
4175,70,0,0,0,0,0,0,0
4176,70,0,0,0,0,0,0,0
4177,70,0,0,0,0,0,0,0
4178,70,0,0,0,0,0,0,0
4179,70,0,0,0,0,0,0,0
4180,70,0,0,0,0,0,0,0
4181,70,0,0,0,0,0,0,0
4182,70,0,0,0,0,0,0,0
4183,70,0,0,0,0,0,0,0
4184,70,0,0,0,0,0,0,0
4185,70,0,0,0,0,0,0,0
4186,70,0,0,0,0,0,0,0
4187,70,0,0,0,0,0,0,0
4188,70,0,0,0,0,0,0,0
4189,70,0,0,0,0,0,0,1
4190,70,0,0,0,0,0,0,0
4191,70,0,0,0,0,0,0,0
4192,70,0,0,0,0,0,0,0
4193,70,0,0,0,0,0,0,0
4194,70,0,0,0,0,0,0,0
4195,70,0,0,0,0,0,0,0
4196,70,0,0,0,0,0,0,0
4197,70,0,0,0,0,0,0,0
4198,70,0,0,0,0,0,0,0
4199,70,0,0,0,0,0,0,0
4200,70,0,0,0,0,0,0,0
4201,71,0,0,0,0,1,0,0
4202,71,0,0,0,0,1,0,0
4203,71,0,0,0,0,0,0,0
4204,71,0,0,0,0,0,0,0
4205,71,0,0,0,0,0,0,0
4206,71,0,0,0,0,0,0,0
4207,71,0,0,0,0,0,0,0
4208,71,0,0,0,0,1,0,0
4209,71,0,0,0,0,0,0,0
4210,71,0,0,0,0,0,0,0
4211,71,0,0,0,0,0,0,1
4212,71,0,0,0,0,0,0,1
4213,71,0,0,0,0,0,0,0
4214,71,0,0,0,0,0,0,0
4215,71,0,0,0,0,0,0,0
4216,71,0,0,0,0,0,0,0
4217,71,0,0,0,0,0,0,0
4218,71,0,0,0,0,1,0,0
4219,71,0,0,0,0,1,0,0
4220,71,0,0,0,0,1,0,0
4221,71,0,0,0,0,1,0,0
4222,71,0,0,0,0,0,0,0
4223,71,0,0,0,0,1,0,0
4224,71,0,0,0,0,0,0,0
4225,71,0,0,0,0,0,0,0
4226,71,0,0,0,0,0,0,0
4227,71,0,0,0,0,0,0,0
4228,71,1,0,0,0,0,0,0
4229,71,0,0,0,0,0,0,0
4230,71,0,0,0,0,0,0,0
4231,71,0,0,0,0,0,0,0
4232,71,0,0,0,0,0,0,0
4233,71,0,0,0,0,0,0,0
4234,71,0,0,0,0,0,0,0
4235,71,0,0,0,0,0,0,0
4236,71,0,0,0,0,0,0,0
4237,71,0,0,0,0,0,0,0
4238,71,0,0,0,0,1,0,0
4239,71,0,0,0,0,0,0,0
4240,71,0,0,0,1,0,0,0
4241,71,0,0,0,0,0,0,0
4242,71,0,0,0,0,0,0,0
4243,71,0,0,0,0,0,0,0
4244,71,0,0,0,0,0,0,1
4245,71,0,0,0,0,0,0,0
4246,71,0,0,0,0,0,0,0
4247,71,0,0,0,0,0,0,0
4248,71,0,0,0,1,0,0,0
4249,71,0,0,0,0,0,0,0
4250,71,0,0,0,0,0,0,1
4251,71,0,0,0,0,0,0,0
4252,71,0,0,0,0,0,0,0
4253,71,0,0,0,0,0,0,0
4254,71,0,0,0,0,0,0,0
4255,71,0,0,0,0,0,0,0
4256,71,0,0,0,0,0,0,0
4257,71,0,0,0,0,0,0,0
4258,71,0,0,0,0,0,0,0
4259,71,0,0,0,0,0,0,0
4260,71,0,0,0,0,0,0,0
4261,72,0,0,0,0,0,0,0
4262,72,0,0,0,0,0,0,1
4263,72,0,0,0,0,0,0,0
4264,72,0,0,0,0,0,0,0
4265,72,0,0,0,0,0,0,0
4266,72,0,0,0,0,0,0,1
4267,72,0,0,0,0,0,0,1
4268,72,0,0,0,0,0,0,0
4269,72,0,0,0,0,0,0,0
4270,72,0,0,0,0,1,0,0
4271,72,0,0,0,1,0,0,0
4272,72,0,0,0,0,0,0,0
4273,72,0,0,0,0,0,0,0
4274,72,0,0,0,0,0,0,1
4275,72,0,0,0,0,0,0,0
4276,72,1,0,0,0,0,0,0
4277,72,0,0,0,0,0,0,0
4278,72,0,0,0,0,0,0,0
4279,72,1,0,0,0,0,0,0
4280,72,0,0,0,0,0,0,0
4281,72,0,0,0,0,0,0,0
4282,72,0,0,0,0,0,0,0
4283,72,0,0,0,0,0,0,0
4284,72,0,0,1,0,0,0,0
4285,72,0,0,0,0,0,0,0
4286,72,0,0,0,0,0,0,0
4287,72,0,0,0,0,0,0,1
4288,72,0,0,0,0,0,0,0
4289,72,0,0,0,0,0,0,0
4290,72,0,0,0,0,0,0,0
4291,72,0,0,0,0,0,0,0
4292,72,0,0,0,0,0,0,0
4293,72,0,0,0,1,0,0,0
4294,72,0,0,0,1,0,0,0
4295,72,0,0,0,0,0,0,0
4296,72,0,0,0,0,0,0,0
4297,72,0,0,0,0,0,0,1
4298,72,0,0,0,0,0,0,0
4299,72,0,0,0,0,0,0,1
4300,72,0,0,0,0,0,0,0
4301,72,0,0,0,0,0,0,0
4302,72,0,0,0,0,0,0,0
4303,72,0,0,0,0,0,0,0
4304,72,0,0,0,0,0,0,0
4305,72,0,0,0,0,0,0,0
4306,72,0,0,0,0,0,0,1
4307,72,0,0,0,0,1,0,0
4308,72,0,0,0,0,0,0,0
4309,72,0,0,0,1,0,0,0
4310,72,0,0,0,0,0,0,0
4311,72,0,0,0,0,0,0,0
4312,72,0,0,0,0,0,0,0
4313,72,0,0,0,0,0,0,0
4314,72,0,0,0,0,0,0,0
4315,72,0,0,0,0,0,0,0
4316,72,0,0,0,0,0,0,0
4317,72,0,0,0,0,0,0,0
4318,72,0,0,0,0,0,0,0
4319,72,0,0,0,0,0,0,0
4320,72,0,0,0,0,0,0,0
4321,73,0,0,0,0,0,0,0
4322,73,0,0,0,0,0,0,0
4323,73,0,0,0,0,0,0,0
4324,73,0,0,0,1,0,0,0
4325,73,0,0,0,1,0,0,0
4326,73,0,0,0,0,0,0,0
4327,73,0,0,0,0,0,0,0
4328,73,0,0,0,0,1,0,0
4329,73,0,0,0,0,1,0,0
4330,73,0,0,0,0,1,0,0
4331,73,0,0,0,0,0,0,0
4332,73,0,0,0,1,0,0,0
4333,73,0,0,0,0,0,0,0
4334,73,0,0,0,0,0,0,1
4335,73,0,0,0,0,0,0,0
4336,73,0,0,0,0,0,0,0
4337,73,0,0,0,0,0,0,0
4338,73,0,0,0,0,0,0,0
4339,73,0,0,0,0,0,0,0
4340,73,0,0,0,0,1,0,0
4341,73,0,0,0,0,0,0,0
4342,73,0,0,0,0,0,0,0
4343,73,0,0,0,0,0,0,0
4344,73,0,0,0,0,0,0,0
4345,73,0,0,0,0,0,0,0
4346,73,0,0,0,0,0,0,0
4347,73,0,0,0,0,0,0,0
4348,73,0,0,0,0,0,0,0
4349,73,0,0,0,0,0,0,0
4350,73,0,0,0,0,0,0,0
4351,73,0,0,0,1,0,0,0
4352,73,0,0,0,0,0,0,0
4353,73,0,0,0,1,0,0,0
4354,73,0,0,0,0,0,0,0
4355,73,0,0,0,1,0,0,0
4356,73,0,0,0,0,0,0,0
4357,73,0,0,0,1,0,0,0
4358,73,0,0,0,1,0,0,0
4359,73,0,0,0,0,0,0,0
4360,73,0,0,0,0,0,0,0
4361,73,0,0,0,1,0,0,0
4362,73,0,0,0,0,0,0,0
4363,73,0,0,0,0,0,0,0
4364,73,0,0,0,0,1,0,0
4365,73,0,0,0,0,0,0,0
4366,73,0,0,0,0,0,0,0
4367,73,0,0,0,0,0,0,0
4368,73,0,0,0,0,0,0,0
4369,73,0,0,0,0,0,0,0
4370,73,0,0,0,0,0,0,0
4371,73,0,0,0,0,0,0,0
4372,73,0,0,0,0,0,0,0
4373,73,0,0,0,0,0,0,0
4374,73,0,0,0,0,0,0,0
4375,73,0,0,0,0,0,0,0
4376,73,0,0,0,0,0,0,0
4377,73,0,0,0,0,0,0,0
4378,73,0,0,0,0,0,0,1
4379,73,0,0,0,0,0,0,0
4380,73,0,0,0,0,0,0,0
4381,74,0,0,0,0,0,0,0
4382,74,0,0,0,0,0,0,0
4383,74,0,0,0,0,0,0,0
4384,74,0,0,0,0,0,0,0
4385,74,0,0,0,0,0,0,0
4386,74,0,0,0,0,0,0,0
4387,74,0,0,0,0,0,0,0
4388,74,0,0,0,0,0,0,0
4389,74,0,0,0,0,0,0,0
4390,74,1,0,0,0,0,0,0
4391,74,0,0,0,0,0,0,0
4392,74,0,0,0,0,0,0,0
4393,74,0,0,0,0,0,0,0
4394,74,0,0,0,0,0,0,0
4395,74,0,0,0,0,0,0,0
4396,74,0,0,0,0,0,0,0
4397,74,0,0,0,0,0,0,0
4398,74,0,0,0,0,0,0,0
4399,74,0,0,0,0,0,0,0
4400,74,0,0,0,0,0,0,0
4401,74,0,0,0,0,0,0,0
4402,74,0,0,0,0,0,0,0
4403,74,0,0,0,0,0,0,0
4404,74,0,0,0,0,0,0,0
4405,74,0,0,0,0,0,0,0
4406,74,0,0,0,0,0,0,0
4407,74,0,0,0,0,0,0,0
4408,74,0,0,0,0,0,0,0
4409,74,0,0,0,0,0,0,0
4410,74,0,0,0,0,1,0,0
4411,74,0,0,0,0,0,0,0
4412,74,0,0,0,0,0,0,0
4413,74,0,0,1,0,0,0,0
4414,74,0,0,0,0,0,0,0
4415,74,0,0,0,0,0,0,0
4416,74,0,0,0,0,0,0,0
4417,74,0,0,0,0,0,0,0
4418,74,0,0,0,0,0,0,0
4419,74,0,0,0,0,0,0,0
4420,74,0,0,0,0,0,0,0
4421,74,0,0,0,0,0,0,0
4422,74,0,0,0,0,0,0,0
4423,74,0,0,0,0,1,0,0
4424,74,0,0,0,0,1,0,0
4425,74,0,0,0,0,0,0,0
4426,74,0,0,0,0,0,0,0
4427,74,0,0,0,1,0,0,0
4428,74,0,0,0,0,0,0,0
4429,74,0,0,0,0,0,0,0
4430,74,0,0,0,0,0,0,0
4431,74,0,0,0,0,0,0,0
4432,74,0,0,0,0,0,0,0
4433,74,0,0,0,0,0,0,0
4434,74,0,0,0,0,0,0,0
4435,74,0,0,0,0,0,0,0
4436,74,0,0,0,0,0,0,0
4437,74,0,0,0,0,0,0,0
4438,74,0,0,0,0,0,0,1
4439,74,0,0,0,0,1,0,0
4440,74,0,0,0,1,0,0,0
4441,75,0,0,0,0,0,0,0
4442,75,0,0,0,0,0,0,0
4443,75,1,0,0,0,0,0,0
4444,75,0,0,0,0,0,0,0
4445,75,0,0,0,0,1,0,0
4446,75,0,0,0,0,0,0,0
4447,75,0,0,0,0,0,0,0
4448,75,0,0,0,0,0,0,1
4449,75,0,0,0,0,0,0,1
4450,75,0,0,0,0,0,0,0
4451,75,0,0,0,0,1,0,0
4452,75,0,0,0,0,1,0,0
4453,75,0,0,0,0,0,0,0
4454,75,0,0,0,0,0,0,0
4455,75,0,0,0,0,0,0,1
4456,75,0,0,0,0,0,0,1
4457,75,0,0,0,0,0,0,0
4458,75,0,0,0,0,0,0,1
4459,75,0,0,0,0,0,0,0
4460,75,0,0,0,0,0,0,0
